Customer ID,Satisfaction Score,Customer Status,Churn Value,Churn Category,Churn Reason
7354-OIJLX,5,Stayed,0,,
5229-DTFYB,4,Stayed,0,,
5846-ABOBJ,3,Stayed,0,,
2873-ZLIWT,2,Churned,1,Competitor,Competitor made better offer
2120-SMPEX,5,Stayed,0,,
8717-VCTXJ,3,Stayed,0,,
2480-SQIOB,5,Stayed,0,,
5939-XAIXZ,3,Stayed,0,,
1841-YSJGV,4,Stayed,0,,
0853-TWRVK,3,Stayed,0,,
5049-GLYVG,1,Churned,1,Price,Long distance charges
0899-LIIBW,5,Stayed,0,,
8469-SNFFH,4,Stayed,0,,
2043-WVTQJ,4,Joined,0,,
3259-KNMRR,4,Stayed,0,,
9788-YTFGE,3,Stayed,0,,
3509-GWQGF,3,Stayed,0,,
4959-JOSRX,2,Churned,1,Price,Lack of affordable download/upload speed
1919-RTPQD,5,Stayed,0,,
4006-HKYHO,3,Stayed,0,,
8974-OVACP,4,Joined,0,,
4223-WOZCM,5,Joined,0,,
4385-GZQXV,1,Churned,1,Competitor,Competitor had better devices
9135-HSWOC,5,Stayed,0,,
3420-ZDBMA,4,Stayed,0,,
9746-YKGXB,3,Stayed,0,,
4079-ULGFR,3,Stayed,0,,
9907-SWKKF,1,Churned,1,Competitor,Competitor had better devices
1585-MQSSU,1,Churned,1,Dissatisfaction,Lack of self-service on Website
3011-WQKSZ,3,Stayed,0,,
1666-JZPZT,3,Stayed,0,,
2455-USLMV,3,Stayed,0,,
6543-CPZMK,2,Churned,1,Competitor,Competitor offered more data
4231-LZUYM,5,Stayed,0,,
1291-CUOCY,3,Stayed,0,,
4299-SIMNS,4,Stayed,0,,
2851-STERV,4,Stayed,0,,
2528-HFYZX,1,Churned,1,Competitor,Competitor had better devices
1024-KPRBB,4,Stayed,0,,
0303-UNCIP,4,Stayed,0,,
4925-LMHOK,2,Churned,1,Dissatisfaction,Service dissatisfaction
9904-EHEVJ,5,Stayed,0,,
2792-LSHWX,3,Joined,0,,
7143-BQIBA,3,Stayed,0,,
1902-XBTFB,2,Churned,1,Dissatisfaction,Lack of self-service on Website
9728-FTTVZ,3,Churned,1,Dissatisfaction,Lack of self-service on Website
1751-NCDLI,5,Stayed,0,,
5044-XDPYX,5,Stayed,0,,
4377-VDHYI,3,Stayed,0,,
8441-SHIPE,3,Stayed,0,,
8510-BBWMU,3,Stayed,0,,
0867-MKZVY,1,Churned,1,Price,Price too high
5954-BDFSG,3,Stayed,0,,
0743-HNPFG,3,Stayed,0,,
3754-DXMRT,2,Churned,1,Attitude,Attitude of support person
3722-WPXTK,1,Churned,1,Competitor,Competitor offered higher download speeds
3639-XJHKQ,3,Stayed,0,,
4716-HHKQH,3,Stayed,0,,
9373-WSLOY,3,Stayed,0,,
3874-EQOEP,1,Churned,1,Competitor,Competitor had better devices
8125-QPFJD,4,Stayed,0,,
2621-UDNLU,3,Joined,0,,
1587-FKLZB,1,Churned,1,Competitor,Competitor had better devices
1452-VOQCH,3,Joined,0,,
4184-TJFAN,1,Churned,1,Attitude,Attitude of support person
0902-XKXPN,3,Stayed,0,,
7855-DIWPO,5,Stayed,0,,
2303-PJYHN,5,Joined,0,,
7396-VJUZB,5,Stayed,0,,
6905-NIQIN,1,Churned,1,Competitor,Competitor made better offer
3518-FSTWG,3,Stayed,0,,
3654-ARMGP,4,Stayed,0,,
7029-RPUAV,3,Churned,1,Competitor,Competitor offered more data
4919-IKATY,1,Churned,1,Competitor,Competitor made better offer
7074-STDCN,5,Stayed,0,,
6345-FZOQH,5,Stayed,0,,
5027-YOCXN,3,Stayed,0,,
3520-FJGCV,3,Stayed,0,,
6120-RJKLU,4,Stayed,0,,
1338-CECEE,4,Stayed,0,,
8757-TFHHJ,3,Joined,0,,
8174-LNWMW,5,Stayed,0,,
9450-TRJUU,4,Stayed,0,,
0378-XSZPU,2,Churned,1,Dissatisfaction,Network reliability
1545-ACTAS,3,Stayed,0,,
4795-UXVCJ,3,Stayed,0,,
9128-CPXKI,3,Stayed,0,,
7801-KICAO,4,Stayed,0,,
2234-EOFPT,3,Stayed,0,,
6050-IJRHS,5,Stayed,0,,
7495-OOKFY,3,Churned,1,Competitor,Competitor made better offer
5813-UECBU,2,Churned,1,Competitor,Competitor made better offer
6738-ISCBM,3,Stayed,0,,
2615-YVMYX,3,Stayed,0,,
3801-HMYNL,1,Churned,1,Competitor,Competitor had better devices
3717-OEAUQ,4,Joined,0,,
7673-BQGKU,4,Stayed,0,,
8878-RYUKI,3,Stayed,0,,
9995-HOTOH,3,Stayed,0,,
7277-OZCGZ,3,Stayed,0,,
7982-VCELR,4,Stayed,0,,
0988-JRWWP,4,Joined,0,,
6250-CGGUN,3,Stayed,0,,
4518-FZBSX,4,Stayed,0,,
2481-SBOYW,4,Stayed,0,,
9362-MWODR,3,Stayed,0,,
7950-XWOVN,5,Stayed,0,,
4742-TXUEX,4,Stayed,0,,
5666-CYCYZ,4,Stayed,0,,
5365-LLFYV,3,Joined,0,,
0058-EVZWM,3,Stayed,0,,
9691-HKOVS,3,Stayed,0,,
2322-VCZHZ,3,Stayed,0,,
9040-KZVWO,4,Stayed,0,,
5976-JCJRH,3,Churned,1,Dissatisfaction,Limited range of services
1304-BCCFO,3,Stayed,0,,
5099-BAILX,2,Churned,1,Competitor,Competitor made better offer
9560-BBZXK,4,Stayed,0,,
1965-DDBWU,3,Churned,1,Competitor,Competitor made better offer
0354-VXMJC,5,Stayed,0,,
1871-MOWRM,1,Churned,1,Competitor,Competitor offered more data
0310-VQXAM,3,Stayed,0,,
2796-UUZZO,4,Stayed,0,,
5035-PGZXH,3,Stayed,0,,
3638-VBZTA,4,Stayed,0,,
0872-JCPIB,4,Stayed,0,,
1596-OQSPS,4,Stayed,0,,
1684-FLBGS,4,Stayed,0,,
6527-PZFPV,5,Stayed,0,,
7270-BDIOA,2,Churned,1,Dissatisfaction,Limited range of services
8073-IJDCM,3,Churned,1,Price,Long distance charges
3982-DQLUS,3,Stayed,0,,
5456-ITGIC,5,Stayed,0,,
4955-VCWBI,5,Stayed,0,,
9026-LHEVG,4,Stayed,0,,
6734-FQAJX,4,Stayed,0,,
9530-GRMJG,4,Stayed,0,,
9688-YGXVR,4,Stayed,0,,
8823-RLPWL,4,Stayed,0,,
6568-POCUI,5,Stayed,0,,
6578-KRMAW,3,Stayed,0,,
0678-RLHVP,5,Stayed,0,,
6377-KSLXC,5,Stayed,0,,
7824-PANSQ,5,Stayed,0,,
6620-JDYNW,3,Stayed,0,,
4547-KQRTM,1,Churned,1,Competitor,Competitor offered higher download speeds
4770-UEZOX,3,Joined,0,,
2330-PQGDQ,5,Stayed,0,,
4001-TSBTV,3,Stayed,0,,
6950-TWMYB,3,Stayed,0,,
8898-KASCD,3,Stayed,0,,
6685-XSHHU,5,Stayed,0,,
1839-UMACK,5,Stayed,0,,
3249-VHRIP,4,Stayed,0,,
4656-CAURT,3,Stayed,0,,
0942-KOWSM,5,Stayed,0,,
7839-QRKXN,1,Churned,1,Price,Long distance charges
4013-UBXWQ,3,Churned,1,Competitor,Competitor made better offer
1794-HBQTJ,1,Churned,1,Dissatisfaction,Poor expertise of phone support
1401-FTHFQ,5,Stayed,0,,
5908-QMGOE,1,Churned,1,Competitor,Competitor had better devices
8735-SDUFN,5,Stayed,0,,
7665-VIGUD,5,Stayed,0,,
2819-GWENI,4,Stayed,0,,
7786-WBJYI,2,Churned,1,Competitor,Competitor made better offer
2946-KIQSP,5,Stayed,0,,
4075-JFPGR,3,Stayed,0,,
7739-LAXOG,1,Churned,1,Competitor,Competitor offered more data
3340-QBBFM,3,Stayed,0,,
8595-SIZNC,4,Stayed,0,,
3721-CNEYS,1,Churned,1,Dissatisfaction,Poor expertise of phone support
8400-WZICQ,3,Stayed,0,,
7181-BQYBV,1,Churned,1,Attitude,Attitude of service provider
1114-CENIM,1,Churned,1,Other,Don't know
6769-DCQLI,2,Churned,1,Other,Don't know
6712-OAWRH,3,Churned,1,Attitude,Attitude of support person
2034-GDRCN,3,Churned,1,Other,Don't know
3099-OONVS,4,Stayed,0,,
4926-UMJZD,5,Stayed,0,,
0264-CNITK,3,Stayed,0,,
9327-QSDED,5,Stayed,0,,
3764-MNMOI,4,Stayed,0,,
7670-ZBPOQ,4,Stayed,0,,
2208-NQBCT,3,Stayed,0,,
7716-YTYHG,2,Churned,1,Competitor,Competitor offered higher download speeds
6923-AQONU,3,Stayed,0,,
1723-HKXJQ,2,Churned,1,Other,Don't know
3669-OYSJI,2,Churned,1,Attitude,Attitude of support person
0112-QAWRZ,3,Stayed,0,,
2380-DAMQP,4,Stayed,0,,
5294-DMSFH,4,Stayed,0,,
0327-WFZSY,3,Stayed,0,,
4903-UYAVB,1,Churned,1,Competitor,Competitor made better offer
5906-DVAPM,3,Stayed,0,,
7501-VTYLJ,3,Joined,0,,
6546-OPBBH,5,Stayed,0,,
2898-LSJGD,1,Churned,1,Attitude,Attitude of service provider
8993-IZEUX,3,Stayed,0,,
5889-JTMUL,3,Churned,1,Price,Price too high
8738-JOKAR,4,Stayed,0,,
3351-NGXYI,3,Stayed,0,,
0975-UYDTX,3,Stayed,0,,
2065-MMKGR,5,Stayed,0,,
2632-UCGVD,2,Churned,1,Price,Extra data charges
0825-CPPQH,4,Stayed,0,,
6857-VWJDT,2,Churned,1,Attitude,Attitude of service provider
8029-XYPWT,4,Stayed,0,,
0410-IPFTY,3,Stayed,0,,
4750-ZRXIU,1,Churned,1,Competitor,Competitor had better devices
3170-GWYKC,4,Stayed,0,,
3926-YZVVX,5,Stayed,0,,
8543-MSDMF,4,Joined,0,,
5868-YTYKS,3,Joined,0,,
0420-HLGXF,3,Stayed,0,,
2514-GINMM,2,Churned,1,Attitude,Attitude of service provider
4883-QICIH,2,Churned,1,Other,Don't know
5889-LFOLL,1,Churned,1,Competitor,Competitor offered more data
5071-FBJFS,3,Stayed,0,,
4312-GVYNH,3,Stayed,0,,
0529-ONKER,3,Churned,1,Attitude,Attitude of support person
8414-MYSHR,1,Churned,1,Dissatisfaction,Network reliability
6365-HITVU,4,Stayed,0,,
7011-CVEUC,5,Stayed,0,,
6248-BSHKG,3,Stayed,0,,
1624-WOIWJ,1,Churned,1,Competitor,Competitor had better devices
4374-YMUSQ,3,Stayed,0,,
9214-EKVXR,4,Joined,0,,
5482-VXSXJ,4,Stayed,0,,
9332-GYWLO,3,Stayed,0,,
1569-TTNYJ,2,Churned,1,Other,Don't know
6339-RZCBJ,4,Stayed,0,,
6218-KNUBD,4,Stayed,0,,
4827-LTQRJ,4,Stayed,0,,
1329-VHWNP,4,Stayed,0,,
6360-SVNWV,3,Stayed,0,,
9076-AXYIK,4,Stayed,0,,
0068-FIGTF,3,Stayed,0,,
2373-NTKOD,5,Stayed,0,,
0575-CUQOV,4,Stayed,0,,
6348-SNFUS,3,Stayed,0,,
6869-FGJJC,4,Stayed,0,,
5143-EGQFK,2,Churned,1,Other,Don't know
3585-ISXZP,3,Churned,1,Attitude,Attitude of support person
7036-TYDEC,5,Stayed,0,,
9565-JSNFM,3,Churned,1,Price,Lack of affordable download/upload speed
4981-FLTMF,3,Stayed,0,,
9137-NOQKA,5,Joined,0,,
0559-CKHUS,3,Stayed,0,,
5447-WZAFP,4,Stayed,0,,
7249-WBIYX,2,Churned,1,Competitor,Competitor offered more data
8775-ERLNB,5,Joined,0,,
5724-BIDBU,3,Stayed,0,,
4957-SREEC,5,Stayed,0,,
5495-GPSRW,5,Stayed,0,,
4785-NKHCX,5,Stayed,0,,
4568-KNYWR,4,Stayed,0,,
9210-IAHGH,1,Churned,1,Attitude,Attitude of support person
5514-YQENT,5,Stayed,0,,
7341-LXCAF,1,Churned,1,Dissatisfaction,Product dissatisfaction
2748-MYRVK,3,Churned,1,Price,Long distance charges
8535-SFUTN,3,Stayed,0,,
1534-OULXE,3,Stayed,0,,
1513-XNPPH,1,Churned,1,Dissatisfaction,Product dissatisfaction
4067-HLYQI,4,Stayed,0,,
4063-EIKNQ,3,Stayed,0,,
7072-MBHEV,5,Stayed,0,,
3800-LYTRK,4,Stayed,0,,
4686-UXDML,3,Stayed,0,,
5136-GFPMB,5,Stayed,0,,
4418-LZMSV,3,Stayed,0,,
6537-QLGEX,3,Stayed,0,,
7285-KLOTR,3,Stayed,0,,
1699-TLDLZ,3,Stayed,0,,
7120-RFMVS,2,Churned,1,Price,Price too high
1794-SWWKL,4,Stayed,0,,
7302-ZHMHP,5,Joined,0,,
0397-GZBBC,2,Churned,1,Price,Price too high
5178-LMXOP,1,Churned,1,Price,Price too high
7017-VFULY,3,Joined,0,,
1357-BIJKI,4,Stayed,0,,
2862-JVEOY,5,Stayed,0,,
7766-CLTIC,3,Stayed,0,,
2660-EMUBI,1,Churned,1,Competitor,Competitor made better offer
2207-OBZNX,1,Churned,1,Attitude,Attitude of service provider
5199-FPUSP,3,Stayed,0,,
5893-PYOLZ,5,Stayed,0,,
0516-WJVXC,1,Churned,1,Dissatisfaction,Network reliability
2586-CWXVV,4,Stayed,0,,
9812-GHVRI,4,Stayed,0,,
8104-OSKWT,3,Stayed,0,,
0862-PRCBS,3,Stayed,0,,
5914-DVBWJ,1,Churned,1,Competitor,Competitor offered more data
4505-EXZHB,1,Churned,1,Competitor,Competitor offered more data
1623-NLDOT,2,Churned,1,Competitor,Competitor had better devices
3450-WXOAT,5,Stayed,0,,
7997-EASSD,3,Stayed,0,,
6518-PPLMZ,3,Stayed,0,,
3707-GNWHM,1,Churned,1,Other,Don't know
5385-SUIRI,1,Churned,1,Competitor,Competitor offered higher download speeds
3585-YNADK,4,Stayed,0,,
8838-GPHZP,5,Stayed,0,,
8404-VLQFB,3,Stayed,0,,
9518-XXBXE,4,Stayed,0,,
6581-NQCBA,1,Churned,1,Other,Don't know
1918-ZBFQJ,1,Churned,1,Competitor,Competitor had better devices
0581-BXBUB,4,Stayed,0,,
4018-KJYUY,5,Stayed,0,,
6419-ZTTLE,5,Stayed,0,,
7191-ADRGF,3,Stayed,0,,
2364-UFROM,3,Stayed,0,,
9172-JITSM,1,Churned,1,Other,Don't know
2171-UDMFD,4,Stayed,0,,
8060-HIWJJ,4,Stayed,0,,
2466-FCCPT,5,Stayed,0,,
4501-UYKBC,3,Stayed,0,,
7156-MXBJE,3,Stayed,0,,
4075-WKNIU,4,Stayed,0,,
5569-IDSEY,4,Stayed,0,,
8207-VVMYB,4,Stayed,0,,
4581-LNWUM,3,Stayed,0,,
2266-SJNAT,4,Stayed,0,,
2758-RNWXS,4,Stayed,0,,
6161-ERDGD,4,Stayed,0,,
6476-YHMGA,5,Stayed,0,,
3546-GHEAE,5,Stayed,0,,
5472-CVMDX,3,Stayed,0,,
6394-HHHZM,4,Joined,0,,
6372-RFVNS,3,Churned,1,Attitude,Attitude of service provider
9153-BTBVV,4,Stayed,0,,
3886-CERTZ,1,Churned,1,Competitor,Competitor had better devices
3280-MRDOF,3,Stayed,0,,
4786-UKSNZ,2,Churned,1,Competitor,Competitor made better offer
6702-OHFWR,3,Churned,1,Other,Poor expertise of online support
3523-BRGUW,5,Stayed,0,,
3737-GCSPV,1,Churned,1,Competitor,Competitor had better devices
1363-TXLSL,1,Churned,1,Competitor,Competitor had better devices
9087-EYCPR,3,Stayed,0,,
7363-QTBIW,5,Stayed,0,,
6408-OTUBZ,3,Stayed,0,,
2462-XIIJB,2,Churned,1,Competitor,Competitor offered more data
0899-WZRSD,3,Stayed,0,,
4884-ZTHVF,5,Stayed,0,,
3096-IZETN,3,Churned,1,Attitude,Attitude of support person
1725-MIMXW,2,Churned,1,Dissatisfaction,Poor expertise of phone support
7964-VEXDG,3,Stayed,0,,
4983-CCWMC,4,Joined,0,,
6458-CYIDZ,4,Stayed,0,,
6015-VVHHE,3,Churned,1,Dissatisfaction,Service dissatisfaction
6917-IAYHD,5,Joined,0,,
9256-JTBNZ,3,Stayed,0,,
1934-MKPXS,5,Stayed,0,,
3748-FVMZZ,4,Stayed,0,,
0114-PEGZZ,3,Stayed,0,,
0516-OOHAR,3,Stayed,0,,
9938-TKDGL,3,Stayed,0,,
1850-AKQEP,3,Stayed,0,,
9992-UJOEL,5,Joined,0,,
9239-GZHZE,3,Stayed,0,,
0784-GTUUK,4,Stayed,0,,
4446-BZKHU,1,Churned,1,Competitor,Competitor had better devices
9094-AZPHK,3,Stayed,0,,
7675-OZCZG,3,Churned,1,Competitor,Competitor made better offer
8189-XRIKE,4,Stayed,0,,
4703-MQYKT,4,Stayed,0,,
8204-TIFGJ,3,Stayed,0,,
4451-RWASJ,4,Stayed,0,,
5129-HHMZC,4,Stayed,0,,
0440-QEXBZ,3,Stayed,0,,
8734-DKSTZ,3,Stayed,0,,
5899-MQZZL,2,Churned,1,Competitor,Competitor offered higher download speeds
0639-TSIQW,1,Churned,1,Competitor,Competitor offered more data
4160-AMJTL,2,Churned,1,Attitude,Attitude of support person
1501-SGHBW,1,Churned,1,Competitor,Competitor made better offer
4890-VMUAV,3,Stayed,0,,
3308-MHOOC,3,Joined,0,,
1455-HFBXA,3,Stayed,0,,
5956-YHHRX,5,Stayed,0,,
3720-DBRWL,3,Stayed,0,,
8809-RIHDD,3,Churned,1,Price,Lack of affordable download/upload speed
0742-NXBGR,1,Churned,1,Competitor,Competitor had better devices
3865-YIOTT,3,Stayed,0,,
3727-JEZTU,5,Joined,0,,
3521-HTQTV,3,Stayed,0,,
5180-UCIIQ,1,Churned,1,Other,Moved
7571-YXDAD,1,Churned,1,Price,Long distance charges
4445-KWOKW,3,Stayed,0,,
4636-JGAAI,3,Stayed,0,,
0947-MUGVO,1,Churned,1,Competitor,Competitor had better devices
7176-WIONM,3,Stayed,0,,
9805-FILKB,3,Stayed,0,,
3374-PZLXD,3,Stayed,0,,
8434-VGEQQ,4,Stayed,0,,
5542-NKVRU,3,Stayed,0,,
2363-BJLSL,5,Stayed,0,,
7379-FNIUJ,3,Joined,0,,
6010-DDPPW,4,Stayed,0,,
2242-MFOTG,4,Stayed,0,,
4194-FJARJ,3,Stayed,0,,
6371-NZYEG,4,Stayed,0,,
5202-IVJNU,3,Churned,1,Dissatisfaction,Network reliability
5322-ZSMZY,4,Stayed,0,,
1088-AUUZZ,3,Stayed,0,,
5380-AFSSK,1,Churned,1,Other,Don't know
9364-YKUVW,5,Stayed,0,,
8364-TRMMK,1,Churned,1,Dissatisfaction,Lack of self-service on Website
3164-AALRN,2,Churned,1,Competitor,Competitor had better devices
6400-BWQKW,1,Churned,1,Dissatisfaction,Network reliability
9139-TWBAS,4,Stayed,0,,
2189-UXTKY,1,Churned,1,Dissatisfaction,Product dissatisfaction
5730-RIITO,3,Stayed,0,,
7203-OYKCT,5,Stayed,0,,
1941-HOSAM,3,Joined,0,,
1136-XGEQU,3,Stayed,0,,
4009-ALQFH,3,Churned,1,Competitor,Competitor offered more data
1450-SKCVI,3,Churned,1,Attitude,Attitude of support person
2346-DJQTB,4,Stayed,0,,
8625-AZYZY,3,Churned,1,Competitor,Competitor made better offer
5482-NUPNA,1,Churned,1,Competitor,Competitor had better devices
6599-SFQVE,5,Stayed,0,,
6992-TKNYO,4,Stayed,0,,
0004-TLHLJ,1,Churned,1,Competitor,Competitor had better devices
8267-ZNYVZ,1,Churned,1,Attitude,Attitude of service provider
8910-LEDAG,3,Stayed,0,,
8634-MPHTR,1,Churned,1,Attitude,Attitude of support person
9909-DFRJA,3,Stayed,0,,
8720-RQSBJ,4,Joined,0,,
1389-WNUIB,4,Stayed,0,,
7077-XJMET,4,Stayed,0,,
8919-FYFQZ,1,Churned,1,Competitor,Competitor had better devices
1197-BVMVG,3,Stayed,0,,
7408-OFWXJ,3,Stayed,0,,
7869-ZYDST,5,Stayed,0,,
3813-DHBBB,3,Stayed,0,,
4398-HSCJH,1,Churned,1,Competitor,Competitor offered higher download speeds
1447-GIQMR,2,Churned,1,Competitor,Competitor offered more data
9092-GDZKO,4,Stayed,0,,
2908-WGAXL,5,Stayed,0,,
1069-XAIEM,1,Churned,1,Competitor,Competitor had better devices
2057-BOYKM,4,Stayed,0,,
7730-CLDSV,4,Stayed,0,,
2049-BAFNW,5,Joined,0,,
2792-VPPET,5,Joined,0,,
2159-TURXX,4,Stayed,0,,
3167-SNQPL,5,Stayed,0,,
9919-FZDED,3,Stayed,0,,
5498-TXHLF,3,Churned,1,Price,Extra data charges
4612-SSVHJ,5,Stayed,0,,
5989-OMNJE,4,Stayed,0,,
0612-RTZZA,2,Churned,1,Price,Price too high
2452-SNHFZ,4,Stayed,0,,
8748-HFWBO,5,Stayed,0,,
0458-HEUZG,3,Stayed,0,,
7338-ERIVA,3,Stayed,0,,
8182-BJDSI,1,Churned,1,Attitude,Attitude of service provider
4536-PLEQY,3,Stayed,0,,
7666-WKRON,3,Churned,1,Dissatisfaction,Lack of self-service on Website
2302-ANTDP,1,Churned,1,Competitor,Competitor offered more data
2761-OCIAX,2,Churned,1,Competitor,Competitor made better offer
6374-NTQLP,3,Stayed,0,,
6586-PSJOX,4,Stayed,0,,
8590-OHDIW,5,Stayed,0,,
1013-QCWAM,4,Stayed,0,,
5047-LHVLY,2,Churned,1,Competitor,Competitor made better offer
0357-NVCRI,5,Stayed,0,,
3694-GLTJM,3,Stayed,0,,
5271-DBYSJ,5,Stayed,0,,
3422-LYEPQ,2,Churned,1,Attitude,Attitude of support person
0082-OQIQY,5,Stayed,0,,
0411-EZJZE,4,Joined,0,,
3744-ZBHON,5,Joined,0,,
3156-QLHBO,3,Joined,0,,
6937-GCDGQ,3,Stayed,0,,
8784-CGILN,1,Churned,1,Dissatisfaction,Product dissatisfaction
6022-UGGSO,1,Churned,1,Competitor,Competitor had better devices
2507-QZPQS,5,Stayed,0,,
6685-GBWJZ,3,Stayed,0,,
1818-ESQMW,3,Stayed,0,,
4143-HHPMK,3,Churned,1,Attitude,Attitude of support person
9173-IVZVP,5,Stayed,0,,
8853-TZDGH,5,Stayed,0,,
2829-HYVZP,4,Stayed,0,,
4415-WNGVR,4,Stayed,0,,
7817-BOQPW,2,Churned,1,Competitor,Competitor made better offer
4468-KAZHE,5,Stayed,0,,
0394-YONDK,3,Stayed,0,,
8665-UTDHZ,1,Churned,1,Competitor,Competitor had better devices
9625-RZFUK,5,Stayed,0,,
3070-DVEYC,2,Churned,1,Attitude,Attitude of support person
1354-YZFNB,4,Stayed,0,,
4248-HCETZ,3,Churned,1,Attitude,Attitude of support person
5970-GHJAW,5,Stayed,0,,
0356-OBMAC,3,Stayed,0,,
3488-PGMQJ,2,Churned,1,Dissatisfaction,Poor expertise of online support
2516-XSJKX,3,Stayed,0,,
7055-HNEOJ,4,Joined,0,,
9961-JBNMK,1,Churned,1,Dissatisfaction,Product dissatisfaction
5322-TEUJK,4,Stayed,0,,
5716-LIBJC,3,Stayed,0,,
1074-WVEVG,5,Stayed,0,,
4508-OEBEY,3,Stayed,0,,
9962-BFPDU,5,Joined,0,,
2592-HODOV,4,Stayed,0,,
7550-WIQVA,4,Stayed,0,,
9281-OFDMF,4,Stayed,0,,
6270-OMFIW,2,Churned,1,Attitude,Attitude of support person
2272-JKMSI,4,Stayed,0,,
4443-EMBNA,3,Stayed,0,,
1955-IBMMB,4,Stayed,0,,
0112-QWPNC,2,Churned,1,Competitor,Competitor offered higher download speeds
4187-CINZD,2,Churned,1,Competitor,Competitor had better devices
8016-ZMGMO,5,Stayed,0,,
7693-LCKZL,1,Churned,1,Competitor,Competitor had better devices
0111-KLBQG,5,Stayed,0,,
2144-BFDSO,3,Stayed,0,,
5529-GIBVH,3,Stayed,0,,
6317-YPKDH,1,Churned,1,Competitor,Competitor had better devices
9309-BZGNT,3,Stayed,0,,
3884-HCSWG,1,Churned,1,Attitude,Attitude of support person
3638-DIMPH,3,Stayed,0,,
6365-MTGZX,1,Churned,1,Competitor,Competitor had better devices
5966-EMAZU,3,Stayed,0,,
6198-PNNSZ,4,Stayed,0,,
3397-AVTKU,5,Stayed,0,,
8429-XIBUM,1,Churned,1,Price,Extra data charges
1209-VFFOC,3,Stayed,0,,
8249-THVEC,4,Stayed,0,,
5886-VLQVU,3,Stayed,0,,
7103-ZGVNT,4,Stayed,0,,
0083-PIVIK,3,Stayed,0,,
6064-PUPMC,3,Stayed,0,,
7594-RQHXR,2,Churned,1,Other,Deceased
1702-CCFNJ,3,Stayed,0,,
0363-QJVFX,1,Churned,1,Attitude,Attitude of service provider
2465-BLLEU,5,Joined,0,,
2190-PHBHR,4,Stayed,0,,
2419-FSORS,4,Stayed,0,,
2347-WKKAE,3,Stayed,0,,
7517-SAWMO,2,Churned,1,Attitude,Attitude of support person
9074-KGVOX,3,Stayed,0,,
3707-LRWZD,2,Churned,1,Other,Moved
3280-NMUVX,5,Stayed,0,,
9360-AHGNL,2,Churned,1,Dissatisfaction,Limited range of services
9512-PHSMG,3,Stayed,0,,
1150-FTQGN,4,Stayed,0,,
0668-OGMHD,4,Stayed,0,,
1679-JRFBR,4,Stayed,0,,
9743-DQKQW,5,Joined,0,,
6469-MRVET,5,Joined,0,,
3315-IKYZQ,4,Stayed,0,,
5382-TEMLV,3,Stayed,0,,
3683-QKIUE,2,Churned,1,Competitor,Competitor offered higher download speeds
7776-QGYJC,5,Stayed,0,,
7943-RQCHR,2,Churned,1,Competitor,Competitor offered more data
1349-WXNGG,2,Churned,1,Attitude,Attitude of support person
3717-LNXKW,3,Stayed,0,,
7009-LGECI,4,Stayed,0,,
0625-AFOHS,3,Stayed,0,,
9747-DDZOS,2,Churned,1,Dissatisfaction,Network reliability
9701-CDXHR,4,Stayed,0,,
5149-QYTTU,3,Stayed,0,,
0302-JOIVN,2,Churned,1,Competitor,Competitor made better offer
2418-TPEUN,3,Stayed,0,,
5590-YRFJT,3,Churned,1,Other,Don't know
0823-HSCDJ,2,Churned,1,Competitor,Competitor made better offer
3345-JHUEO,3,Stayed,0,,
1929-ZCBHE,3,Stayed,0,,
5505-OVWQW,5,Stayed,0,,
6390-DSAZX,1,Churned,1,Competitor,Competitor made better offer
0203-HHYIJ,3,Churned,1,Price,Long distance charges
2027-OAQQC,1,Churned,1,Competitor,Competitor offered more data
6537-OTKMY,5,Stayed,0,,
7613-LLQFO,2,Churned,1,Dissatisfaction,Limited range of services
7394-FKDNK,2,Churned,1,Competitor,Competitor made better offer
8746-OQQRW,5,Stayed,0,,
4310-KEDTB,3,Stayed,0,,
8992-CEUEN,4,Joined,0,,
5039-LZRQT,5,Stayed,0,,
2649-HWLYB,4,Stayed,0,,
3074-GQWYX,2,Churned,1,Competitor,Competitor made better offer
2126-GSEGL,4,Stayed,0,,
3522-CDKHF,3,Stayed,0,,
2074-GUHPQ,4,Stayed,0,,
2933-FILNV,3,Churned,1,Dissatisfaction,Lack of self-service on Website
7233-IOQNP,3,Stayed,0,,
6777-TGHTM,1,Churned,1,Competitor,Competitor had better devices
1771-OADNZ,3,Churned,1,Price,Extra data charges
3097-PYWXL,4,Stayed,0,,
6900-PXRMS,1,Churned,1,Dissatisfaction,Product dissatisfaction
8092-NLTGF,5,Stayed,0,,
7825-GKXMW,1,Churned,1,Competitor,Competitor made better offer
6178-KFNHS,1,Churned,1,Competitor,Competitor offered higher download speeds
5006-MXVRN,4,Stayed,0,,
3174-AKMAS,4,Stayed,0,,
3853-LYGAM,4,Stayed,0,,
5857-TYBCJ,4,Stayed,0,,
1429-UYJSV,4,Stayed,0,,
2623-DRYAM,3,Stayed,0,,
0696-UKTOX,4,Stayed,0,,
0786-IVLAW,3,Stayed,0,,
3627-FHKBK,1,Churned,1,Competitor,Competitor had better devices
5734-EJKXG,3,Stayed,0,,
5597-GLBUC,2,Churned,1,Price,Lack of affordable download/upload speed
5630-AHZIL,3,Joined,0,,
5012-YSPJJ,3,Stayed,0,,
2272-WUSPA,4,Stayed,0,,
1550-EENBN,4,Stayed,0,,
